,REF_NO,subscribed
6110,,0.039242454329736165
6111,,0.3327336288711289
6112,,0.04056743697478992
6113,,0.04956409835265757
6114,,0.02283132230469972
6115,,0.0
6116,,0.04188637327102637
6117,,0.3745928248222362
6118,,0.010988110000748792
6119,,0.011717128429705822
6120,,0.10575726567041471
6121,,0.0112004329004329
6122,,0.07721327853834402
6123,,0.04341956462082888
6124,,0.039242454329736165
6125,,0.0
6126,,0.07401646485456628
6127,,0.04317857142857143
6128,,0.016
6129,,0.24662835203227315
6130,,0.0
6131,,0.01923867769156333
6132,,0.04367434151716468
6133,,0.0
6134,,0.07286621369779803
6135,,0.10002015700018026
6136,,0.039242454329736165
6137,,0.0
6138,,0.06075886696191435
6139,,0.14038092268786806
6140,,0.034632895710530014
6141,,0.0
6142,,0.0
6143,,0.02308968253968254
6144,,0.014607255244755243
6145,,0.9199476190476192
6146,,0.046507033675625815
6147,,0.00047777777777777776
6148,,0.6209949422713514
6149,,0.023641213829171507
6150,,6.339522546419099e-05
6151,,0.02906794871794872
6152,,0.0
6153,,0.06013683724830513
6154,,0.0
6155,,0.14038092268786806
6156,,0.011233333333333333
6157,,0.018916984130808962
6158,,0.0
6159,,0.030149999999999996
6160,,0.0684944762753426
6161,,0.12441358326915634
6162,,0.0
6163,,0.029279263781333657
6164,,0.11021865662997243
6165,,0.2760969696969696
6166,,0.0
6167,,0.08922105718069369
6168,,0.08064911013839689
6169,,0.5485677769017764
6170,,0.11373905657036783
6171,,0.045566682587620824
6172,,0.10332230171789039
6173,,0.0
6174,,0.5816691832910598
6175,,0.07696764503717791
6176,,0.10456083136499052
6177,,0.023641213829171507
6178,,0.09908304983431139
6179,,0.05063225229079937
6180,,0.04691548002362141
6181,,0.006707739208352812
6182,,0.04956409835265757
6183,,0.48707771743960565
6184,,0.10683588744588746
6185,,0.03661417006542354
6186,,0.026395717077274984
6187,,0.0
6188,,0.0
6189,,0.0
6190,,0.039242454329736165
6191,,0.0636586874789819
6192,,0.00515
6193,,0.08990129403417838
6194,,0.05115108823182944
6195,,0.032419171244985716
6196,,0.018916984130808962
6197,,0.05168292286618051
6198,,0.0643824678460516
6199,,0.08542023941197449
6200,,0.13370015467426324
6201,,0.034632895710530014
6202,,0.07721327853834402
6203,,0.11561030913530917
6204,,0.09908304983431139
6205,,0.15528015318015315
6206,,0.011717715363783443
6207,,0.0
6208,,0.039242454329736165
6209,,0.14026971272602157
6210,,0.06626710877966835
6211,,0.5126958874458872
6212,,0.19143032349006908
6213,,0.2644159812409811
6214,,0.6905013458763464
6215,,0.029279263781333657
6216,,0.0
6217,,0.03915991456247318
6218,,0.003
6219,,0.07508148783350321
6220,,0.14038092268786806
6221,,0.4091379809280412
6222,,0.07512499999999998
6223,,0.0
6224,,0.0759017346600684
6225,,0.07508148783350321
6226,,0.034839050415596026
6227,,0.1379914878980672
6228,,0.30576688130840635
6229,,0.0003307633700490843
6230,,0.022647435897435893
6231,,0.1741587824620424
6232,,0.11360416666666669
6233,,0.051445804485779845
6234,,0.023641213829171507
6235,,0.0037842955842299687
6236,,0.019491174882335864
6237,,0.08641387337431287
6238,,0.17083333333333334
6239,,0.003128663003663004
6240,,0.014931060606060607
6241,,0.1241269321104817
6242,,0.35275680272108806
6243,,0.09351001291536143
6244,,0.42071865079365073
6245,,0.34239255715045175
6246,,0.0
6247,,0.0
6248,,0.9074833333333331
6249,,0.003892857142857143
6250,,0.0
6251,,0.0759017346600684
6252,,0.32471014492753625
6253,,0.0
6254,,0.42767604617604577
6255,,0.07401646485456628
6256,,0.0
6257,,0.0012361111111111112
6258,,0.5193642857142856
6259,,0.003
6260,,0.07401646485456628
6261,,0.09878297758423098
6262,,0.3344632756132759
6263,,0.08416577712586648
6264,,0.000700501253132832
6265,,0.19710104340104334
6266,,0.08542023941197449
6267,,0.04476834357592872
6268,,0.0005584415584415584
6269,,0.010381995781995784
6270,,0.0
6271,,0.001
6272,,0.04126853470912494
6273,,0.000700501253132832
6274,,0.07401646485456628
6275,,0.07721327853834402
6276,,0.026129945900583866
6277,,0.018916984130808962
6278,,0.0008921281333046039
6279,,0.06874692812728207
6280,,0.0008823800313162015
6281,,0.04341956462082888
6282,,6.666666666666667e-05
6283,,0.0636586874789819
6284,,0.04126853470912494
6285,,0.04344616617897069
6286,,0.009688780311535729
6287,,0.012248198277944726
6288,,0.008026452142628615
6289,,0.2472793650793651
6290,,0.02324462288867089
6291,,0.13963648794016467
6292,,0.33316057414807376
6293,,0.034715887006877416
6294,,0.06970965870989015
6295,,0.10780950480118677
6296,,0.09731168886088713
6297,,0.4806261904761906
6298,,0.0
6299,,0.05115108823182944
6300,,0.0
6301,,0.05695470321731935
6302,,0.021157628481318656
6303,,0.05353873438815463
6304,,0.007417456275479705
6305,,0.0221726618539699
6306,,0.03915991456247318
6307,,0.23760757470800323
6308,,0.09908304983431139
6309,,0.13370015467426324
6310,,0.25343095238095237
6311,,0.0
6312,,0.011717715363783443
6313,,0.00012162162162162163
6314,,0.04855171059819367
6315,,0.1323025677217509
6316,,0.043896613597797035
6317,,0.049943613291783734
6318,,0.39898344155844134
6319,,0.0
6320,,0.0
6321,,0.07401646485456628
6322,,0.04691548002362141
6323,,0.06090687947673247
6324,,0.17439952153037294
6325,,0.08939735954365033
6326,,0.012632015236538244
6327,,0.0636586874789819
6328,,0.027073789674106938
6329,,0.10780950480118677
6330,,0.0
6331,,0.053463154009582445
6332,,0.026129945900583866
6333,,0.049523532388663964
6334,,0.0
6335,,0.06014337866545127
6336,,0.17439952153037294
6337,,0.11373905657036783
6338,,0.014
6339,,0.011559302862065992
6340,,0.0752320114122827
6341,,0.048550636320800804
6342,,0.0
6343,,0.0
6344,,0.33068726086005507
6345,,0.0063231462981462976
6346,,0.06075886696191435
6347,,0.11394500892952009
6348,,0.043568911643911655
6349,,0.2711833333333334
6350,,0.043896613597797035
6351,,0.14038092268786806
6352,,0.0
6353,,0.7535261904761904
6354,,0.16651511544011552
6355,,0.0021513658755038067
6356,,0.03111111111111111
6357,,0.027073789674106938
6358,,0.002
6359,,0.04301772817062079
6360,,0.6111520202020205
6361,,0.05736093607106532
6362,,0.0
6363,,0.018916984130808962
6364,,0.12205303030303032
6365,,0.06970965870989015
6366,,0.07721327853834402
6367,,0.7786025370054778
6368,,0.0003333333333333333
6369,,0.002
6370,,0.17712283133533102
6371,,0.24212131664421838
6372,,0.0
6373,,0.9221738095238093
6374,,0.0982874632172219
6375,,0.14026971272602157
6376,,0.03593353462171712
6377,,0.33499191118479077
6378,,0.08804832127366982
6379,,0.8657833333333335
6380,,0.1323025677217509
6381,,0.2810026352131283
6382,,0.0759017346600684
6383,,0.06012805399997722
6384,,0.07401646485456628
6385,,0.4464670257202378
6386,,0.04956409835265757
6387,,0.15778288602648502
6388,,0.07187529736309979
6389,,0.05063225229079937
6390,,0.03593353462171712
6391,,0.00019166666666666665
6392,,0.0
6393,,0.05917682750397057
6394,,0.443507142857143
6395,,0.023641213829171507
6396,,6.730834177642689e-05
6397,,0.26348034091940703
6398,,0.484021978021978
6399,,0.26275774005687824
6400,,0.023641213829171507
6401,,0.16799028720321818
6402,,0.03637038905574273
6403,,0.0
6404,,0.027255419705886567
6405,,0.04236690460379719
6406,,0.19727868112709487
6407,,0.009666666666666665
6408,,0.03915991456247318
6409,,0.034632895710530014
6410,,0.0
6411,,0.07011622946290666
6412,,0.46105117869073514
6413,,0.04956409835265757
6414,,0.034839050415596026
6415,,0.1559972830151723
6416,,0.04082738095238095
6417,,0.0
6418,,0.02432316490183764
6419,,0.0
6420,,0.034715887006877416
6421,,0.14419599567099578
6422,,0.009203571428571427
6423,,0.4464670257202378
6424,,0.4818622893653433
6425,,0.002
6426,,0.1354762030453208
6427,,0.006120472582972583
6428,,0.039242454329736165
6429,,0.6055666666666667
6430,,0.3128714285714286
6431,,0.0020769230769230765
6432,,0.0
6433,,0.034632895710530014
6434,,0.108671867638162
6435,,0.01986193059343552
6436,,0.14841666666666667
6437,,0.05115108823182944
6438,,0.0
6439,,0.001
6440,,0.481177427141069
6441,,0.48753022810522817
6442,,0.027073789674106938
6443,,0.029279263781333657
6444,,0.07401646485456628
6445,,0.0
6446,,0.07751901065217383
6447,,0.029279263781333657
6448,,0.043561521391828645
6449,,0.002
6450,,0.6382928571428571
6451,,0.035546418036960285
6452,,0.0013818044151867681
6453,,0.0
6454,,0.03503386403799673
6455,,0.008134802134569937
6456,,0.05213704908444433
6457,,0.0949283844293482
6458,,0.034715887006877416
6459,,0.1168571226896413
6460,,0.6306790418190062
6461,,0.31669430967765827
6462,,0.09926184729607203
6463,,0.049435386835386834
6464,,0.7103887174916586
6465,,0.3013166666666667
6466,,0.04855171059819367
6467,,0.034632895710530014
6468,,0.0
6469,,0.0847230211237762
6470,,0.11548944934657629
6471,,0.09055851093351093
6472,,0.003628787878787879
6473,,0.0037842955842299687
6474,,0.039242454329736165
6475,,0.012955231680840128
6476,,0.8142935181422426
6477,,0.13449575471730346
6478,,0.0
6479,,0.0628272615928107
6480,,0.6897855809223457
6481,,0.12648770474812818
6482,,0.0013333333333333333
6483,,0.11394500892952009
6484,,0.026129945900583866
6485,,0.13579472588448702
6486,,0.11394500892952009
6487,,0.6330814546564556
6488,,0.0627986112952273
6489,,0.05115108823182944
6490,,0.0
6491,,0.4398886851710381
6492,,0.002229813664596273
6493,,0.07011622946290666
6494,,0.0
6495,,0.3321005522255523
6496,,0.0982874632172219
6497,,0.043896613597797035
6498,,0.0
6499,,0.018916984130808962
6500,,0.026129945900583866
6501,,0.0179
6502,,0.18991115861703817
6503,,0.14038092268786806
6504,,0.07557470441267373
6505,,0.0
6506,,0.5575026695526696
6507,,0.08799033531827656
6508,,0.07557470441267373
6509,,0.0
6510,,0.01826406249090219
6511,,0.048238965949160245
6512,,0.1323025677217509
6513,,0.700600179043522
6514,,0.06825667376850507
6515,,0.011717715363783443
6516,,0.0659082021300027
6517,,0.034128671328671326
6518,,0.008085714285714285
6519,,0.009666666666666665
6520,,0.09908304983431139
6521,,0.10938765235472744
6522,,0.0021818181818181815
6523,,0.11513279361039025
6524,,0.043896613597797035
6525,,0.02324523809523809
6526,,0.036993136379128294
6527,,0.2810026352131283
6528,,0.023641213829171507
6529,,0.032468932510652665
6530,,0.012632015236538244
6531,,0.043079782524160684
6532,,0.07401646485456628
6533,,0.010303805916305918
6534,,0.14026971272602157
6535,,0.07557470441267373
6536,,0.0024453245181920314
6537,,0.007166666666666667
6538,,0.04136469485141411
6539,,0.0
6540,,0.0
6541,,0.00047777777777777776
6542,,0.03915991456247318
6543,,0.0
6544,,0.2153261640320469
6545,,0.09461098180715058
6546,,0.25002914862914866
6547,,0.0
6548,,0.018916984130808962
6549,,0.0
6550,,0.012632015236538244
6551,,2.7777777777777776e-05
6552,,0.07187529736309979
6553,,0.07401646485456628
6554,,0.07401646485456628
6555,,0.0006
6556,,0.03398229548229547
6557,,0.011717715363783443
6558,,0.07127476578257584
6559,,0.0678089469676484
6560,,0.0
6561,,0.5403732323232325
6562,,0.03915991456247318
6563,,0.5019220542177184
6564,,0.00095
6565,,0.005234120479436807
6566,,0.04956409835265757
6567,,0.1264
6568,,0.07401646485456628
6569,,0.2234493353868356
6570,,0.8113193740899622
6571,,0.1019860253909574
6572,,0.004201984126984127
6573,,0.0
6574,,0.23312054817156083
6575,,0.03593353462171712
6576,,0.40265824140839124
6577,,0.08416577712586648
6578,,0.03593353462171712
6579,,0.4910292673727492
6580,,0.11879523809523809
6581,,0.22064807692307692
6582,,0.03915991456247318
6583,,0.0012
6584,,0.20992165612165567
6585,,0.14026971272602157
6586,,0.029279263781333657
6587,,0.03915991456247318
6588,,0.07401646485456628
6589,,0.0
6590,,0.04344616617897069
6591,,0.027934590004116515
6592,,0.043896613597797035
6593,,0.007591445220396644
6594,,0.08922105718069369
6595,,0.05917682750397057
6596,,8e-05
6597,,0.33316057414807376
6598,,0.005369685809359723
6599,,0.0564
6600,,0.04956409835265757
6601,,0.3214299972902913
6602,,0.0010952380952380953
6603,,0.09878297758423098
6604,,0.9046999000999
6605,,0.04956409835265757
6606,,0.1388755150200944
6607,,0.0
6608,,0.0
6609,,0.2435385232371691
6610,,0.019663052593965342
6611,,0.0
6612,,0.05115108823182944
6613,,0.08939735954365033
6614,,0.07187529736309979
6615,,0.35111666666666674
6616,,0.002228257853257853
6617,,0.0
6618,,0.09878297758423098
6619,,0.04341956462082888
6620,,0.0
6621,,0.0
6622,,0.06333907690418268
6623,,0.0
6624,,0.008900936801605155
6625,,0.08577614143943771
6626,,0.38021101561836856
6627,,0.0752320114122827
6628,,0.0
6629,,0.039242454329736165
6630,,0.0
6631,,0.0
6632,,0.13579472588448702
6633,,2e-05
6634,,0.034715887006877416
6635,,0.4684676767676766
6636,,0.0026666666666666666
6637,,0.08416577712586648
6638,,0.07745404040404041
6639,,0.04113664238021491
6640,,0.17439952153037294
6641,,0.034715887006877416
6642,,0.2508064574314574
6643,,0.44075238095238084
6644,,0.14026971272602157
6645,,0.03370841086704737
6646,,0.053463154009582445
6647,,0.07508148783350321
6648,,0.045566682587620824
6649,,0.032468932510652665
6650,,0.02703333333333333
6651,,0.10938765235472744
6652,,0.0
6653,,0.37923615738406713
6654,,0.011
6655,,0.0
6656,,0.33269523809523793
6657,,0.049943613291783734
6658,,0.05117692382955461
6659,,0.04691548002362141
6660,,0.0759017346600684
6661,,0.034715887006877416
6662,,0.19961474440592078
6663,,0.0
6664,,0.06075886696191435
6665,,0.24211178266178257
6666,,0.08448968253968257
6667,,0.21508055538802479
6668,,0.6697890880796763
6669,,0.2234493353868356
6670,,0.003942991655971196
6671,,0.004255261527687998
6672,,0.003
6673,,0.11394500892952009
6674,,0.0242282484498951
6675,,0.04956409835265757
6676,,0.08064911013839689
6677,,0.14026971272602157
6678,,0.0
6679,,0.07401646485456628
6680,,0.0
6681,,0.003976190476190476
6682,,0.19073836440832911
6683,,0.16528602288239028
6684,,0.0
6685,,0.0011015066394279877
6686,,0.06483833280009048
6687,,0.011717715363783443
6688,,0.13449575471730346
6689,,0.03537619047619047
6690,,0.03637038905574273
6691,,0.09495838883338885
6692,,0.1273177432561085
6693,,0.0022560942983072475
6694,,0.07401646485456628
6695,,0.0782755631588544
6696,,0.03915991456247318
6697,,0.0
6698,,0.11166648031073947
6699,,0.0004702898550724637
6700,,0.1230454085024868
6701,,0.011717715363783443
6702,,0.18097754993544465
6703,,0.0982874632172219
6704,,0.0
6705,,0.16607804972804976
6706,,0.0
6707,,0.06846258553537965
6708,,0.023641213829171507
6709,,0.0
6710,,0.0
6711,,0.16324331082074856
6712,,0.04956409835265757
6713,,0.032419171244985716
6714,,0.0
6715,,0.0
6716,,0.0
6717,,0.17172837579087594
6718,,0.0
6719,,0.06483833280009048
6720,,0.002339823042454621
6721,,0.034715887006877416
6722,,0.4729822254499888
6723,,0.02324462288867089
6724,,0.0036006181321183383
6725,,0.17506666666666668
6726,,0.01826406249090219
6727,,0.03503386403799673
6728,,0.19837334461634046
6729,,0.0
6730,,0.03909186186233387
6731,,0.0005462453274787288
6732,,0.19837334461634046
6733,,0.011717715363783443
6734,,0.0
6735,,0.07151746716568078
6736,,0.2456460678210679
6737,,0.034839050415596026
6738,,0.0
6739,,0.0
6740,,0.0
6741,,0.03240340849786737
6742,,0.1559972830151723
6743,,0.0
6744,,0.8829993984515655
6745,,0.0847230211237762
6746,,0.09870824465377386
6747,,0.02401288002648986
6748,,0.015
6749,,0.018916984130808962
6750,,0.1379192533062954
6751,,0.0
6752,,0.05115108823182944
6753,,0.01826406249090219
6754,,0.32300642968142934
6755,,0.07557470441267373
6756,,0.0
6757,,0.08939735954365033
6758,,0.07401646485456628
6759,,0.05213704908444433
6760,,0.002
6761,,0.036993136379128294
6762,,0.22279959365205806
6763,,0.16528602288239028
6764,,0.011717715363783443
6765,,0.0
6766,,0.07401646485456628
6767,,0.05134446333680083
6768,,0.042428850263832724
6769,,0.057047778490985517
6770,,0.00155
6771,,0.0021000000000000003
6772,,0.07664966906649462
6773,,0.0001764705882352941
6774,,0.2528455599490983
6775,,0.1861371794871795
6776,,0.04691548002362141
6777,,0.018916984130808962
6778,,0.011864148059542792
6779,,0.054141574414439286
6780,,0.0034773790536948433
6781,,0.09428313649183366
6782,,0.04236690460379719
6783,,0.0
6784,,0.9435240981240982
6785,,0.0
6786,,0.001446473935696875
6787,,0.045566682587620824
6788,,0.0035416360411548186
6789,,0.09878297758423098
6790,,0.012632015236538244
6791,,0.0
6792,,0.0
6793,,0.0
6794,,0.06012805399997722
6795,,0.026395717077274984
6796,,0.015909259832674903
6797,,0.022
6798,,0.07503520720878909
6799,,0.0
6800,,0.14038092268786806
6801,,0.0032083333333333334
6802,,0.057047778490985517
6803,,0.046507033675625815
6804,,0.006749999999999999
6805,,0.03551785714285713
6806,,0.11394500892952009
6807,,0.018916984130808962
6808,,0.019641285690040824
6809,,0.10921610954386425
6810,,0.07401646485456628
6811,,0.07401646485456628
6812,,0.32470239036078075
6813,,0.00600979733949531
6814,,0.049943613291783734
6815,,0.002248214285714286
6816,,0.09908304983431139
6817,,0.09908304983431139
6818,,0.0
6819,,0.0847230211237762
6820,,0.07401646485456628
6821,,0.06170112465766746
6822,,0.06802643012143311
6823,,0.008644202013929094
6824,,0.20453744043222208
6825,,0.08922105718069369
6826,,0.0
6827,,0.2453857281607282
6828,,0.025256120058145308
6829,,0.006245498462889767
6830,,0.0
6831,,0.20992165612165567
6832,,0.0812655233655234
6833,,0.0
6834,,0.053463154009582445
6835,,0.06825667376850507
6836,,0.08098212690377223
6837,,0.0982874632172219
6838,,0.6739962966980438
6839,,0.044916700404858304
6840,,0.0
6841,,0.9973492063492064
6842,,0.14038092268786806
6843,,0.04387052283754547
6844,,0.053463154009582445
6845,,0.0
6846,,0.06235175062104642
6847,,0.04828142209676074
6848,,0.034715887006877416
6849,,0.10575726567041471
6850,,0.003516666666666667
6851,,0.06074942327574086
6852,,0.01923867769156333
6853,,0.0
6854,,0.154543165963425
6855,,0.0
6856,,0.0659082021300027
6857,,0.2705758297258297
6858,,0.03370841086704737
6859,,0.37929641222018007
6860,,0.034715887006877416
6861,,0.04691548002362141
6862,,0.0
6863,,0.0
6864,,0.04855171059819367
6865,,0.1673909789954671
6866,,0.002228257853257853
6867,,0.025256120058145308
6868,,0.108671867638162
6869,,0.00025
6870,,0.36912027733043046
6871,,0.0
6872,,0.2810026352131283
6873,,0.005333333333333333
6874,,0.0
6875,,0.04956409835265757
6876,,0.41129381729381675
6877,,0.0
6878,,0.07187529736309979
6879,,0.08795
6880,,0.0752320114122827
6881,,0.0615724544401621
6882,,0.05115108823182944
6883,,0.3755727849843554
6884,,0.10002015700018026
6885,,0.07939089396296135
6886,,0.07761896087863944
6887,,0.18410685219185732
6888,,0.07401646485456628
6889,,0.0
6890,,0.11486237566837831
6891,,0.07401646485456628
6892,,0.108671867638162
6893,,0.051445804485779845
6894,,0.00042427650322387166
6895,,0.06773522519479379
6896,,0.0
6897,,0.06014337866545127
6898,,0.04855171059819367
6899,,0.05033850401913121
6900,,0.09908304983431139
6901,,2.702702702702703e-05
6902,,0.0
6903,,0.04855171059819367
6904,,0.2513995755061932
6905,,0.7216416139416143
6906,,0.039242454329736165
6907,,0.2656200645450645
6908,,0.034839050415596026
6909,,0.019233405760905757
6910,,0.039483333333333336
6911,,0.03915991456247318
6912,,0.008429780107668853
6913,,0.012632015236538244
6914,,0.2590300506785711
6915,,0.06552736643016988
6916,,0.3054817932067931
6917,,0.034083333333333334
6918,,0.11327160062160078
6919,,0.0
6920,,0.16799028720321818
6921,,0.9810356836146309
6922,,0.12180084518280222
6923,,0.0
6924,,0.6507999999999998
6925,,0.0074761904761904766
6926,,0.0001625
6927,,0.0
6928,,0.07508148783350321
6929,,0.0003333333333333333
6930,,0.08977186372708848
6931,,0.0011015066394279877
6932,,0.0
6933,,0.05115108823182944
6934,,0.02756603674103673
6935,,0.0
6936,,0.3097755924630925
6937,,0.37923615738406713
6938,,0.0
6939,,0.017
6940,,0.3965719086469082
6941,,0.0
6942,,0.400301121101121
6943,,0.6550738455988454
6944,,0.028953104562095697
6945,,0.08939735954365033
6946,,0.08641387337431287
6947,,0.0
6948,,0.039242454329736165
6949,,0.034715887006877416
6950,,0.008
6951,,0.08356863734078178
6952,,0.481348232323232
6953,,0.0
6954,,0.07557470441267373
6955,,0.002
6956,,0.00021428571428571427
6957,,0.0
6958,,0.0018619047619047619
6959,,0.018916984130808962
6960,,0.04300950324791152
6961,,0.07602602339945846
6962,,0.005
6963,,0.1594846105482183
6964,,0.018916984130808962
6965,,0.0864157657740196
6966,,0.0003333333333333333
6967,,0.40265824140839124
6968,,0.1053773946726124
6969,,0.004
6970,,0.19742955655455655
6971,,0.004187565308254964
6972,,0.03370841086704737
6973,,0.0
6974,,0.027073789674106938
6975,,0.24350000000000002
6976,,0.02324462288867089
6977,,0.06734666072312828
6978,,0.01986193059343552
6979,,0.5823333333333334
6980,,0.35695948983507014
6981,,0.7087451153189711
6982,,0.1323025677217509
6983,,0.023
6984,,0.03370841086704737
6985,,0.10938765235472744
6986,,0.0
6987,,0.19727868112709487
6988,,0.11486237566837831
6989,,0.07981432432806317
6990,,0.8393289682539679
6991,,0.04282121394591398
6992,,0.6621620513645281
6993,,0.0
6994,,0.16799028720321818
6995,,0.01923867769156333
6996,,0.03909186186233387
6997,,0.0
6998,,0.013346367521367522
6999,,0.005388095238095238
7000,,0.14038092268786806
7001,,0.008782539682539683
7002,,0.2958333333333334
7003,,0.11899545454545468
7004,,0.06075886696191435
7005,,0.3745928248222362
7006,,0.5002547785547783
7007,,0.046384737484737495
7008,,0.005055459817959818
7009,,0.5002547785547783
7010,,0.0
7011,,0.00136909479325541
7012,,0.08939735954365033
7013,,0.272811664578112
7014,,0.0
7015,,0.08000190920190925
7016,,0.0242282484498951
7017,,0.007066666666666666
7018,,0.3327336288711289
7019,,0.010513440860215056
7020,,0.8740666666666667
7021,,0.0002660465457266513
7022,,0.0
7023,,0.63175
7024,,0.04126853470912494
7025,,0.14026971272602157
7026,,0.039242454329736165
7027,,0.13370015467426324
7028,,0.5014690281940284
7029,,0.0
7030,,0.0659082021300027
7031,,0.004
7032,,0.09576349622445994
7033,,0.06483833280009048
7034,,0.11394500892952009
7035,,0.07187529736309979
7036,,0.0
7037,,0.03637038905574273
7038,,0.0
7039,,0.3083301587301584
7040,,0.05115108823182944
7041,,0.0
7042,,0.07401646485456628
7043,,0.0
7044,,0.02324523809523809
7045,,0.08939735954365033
7046,,0.14038092268786806
7047,,0.0045
7048,,0.1817730158730156
7049,,0.18053333333333332
7050,,0.0
7051,,0.0
7052,,0.11373905657036783
7053,,0.0
7054,,0.7427072982572983
7055,,0.05168292286618051
7056,,0.005
7057,,0.12573584981084981
7058,,0.08534952440031594
7059,,0.06677344048071598
7060,,0.8295214285714286
7061,,0.0066537393162393165
7062,,0.07187529736309979
7063,,0.6871904761904757
7064,,0.053646023767632
7065,,0.07187529736309979
7066,,0.7809251609501608
7067,,0.013049999999999999
7068,,0.10448849398645806
7069,,0.051445804485779845
7070,,0.18303353923853904
7071,,0.14258119919296408
7072,,0.001078968253968254
7073,,0.08990129403417838
7074,,0.026129945900583866
7075,,0.08021837058150859
7076,,0.0
7077,,0.07503520720878909
7078,,0.00395986947688476
7079,,0.0
7080,,0.15109755011556422
7081,,0.16528602288239028
7082,,0.012632015236538244
7083,,0.9810356836146309
7084,,0.061989281632306034
7085,,0.10780950480118677
7086,,0.012632015236538244
7087,,0.24916259740259739
7088,,0.07127476578257584
7089,,0.011717715363783443
7090,,0.027
7091,,0.07032208898390205
7092,,0.0
7093,,0.1559972830151723
7094,,0.04344616617897069
7095,,0.3389675324675325
7096,,0.0659082021300027
7097,,0.9049801740742917
7098,,0.11179123931623937
7099,,0.002
7100,,0.07401646485456628
7101,,0.07401646485456628
7102,,0.07401646485456628
7103,,0.3051200438450438
7104,,0.05115108823182944
7105,,0.1223625438287206
7106,,0.3396462301587299
7107,,0.06012805399997722
7108,,0.0
7109,,0.17618273670773668
7110,,0.051445804485779845
7111,,0.05825648143098052
7112,,0.042428850263832724
7113,,0.03370841086704737
7114,,0.018916984130808962
7115,,0.04956409835265757
7116,,0.09731168886088713
7117,,0.05117692382955461
7118,,0.009918166597382814
7119,,0.003
7120,,0.015072134075075249
7121,,0.11190413109851977
7122,,0.027073789674106938
7123,,0.0024166666666666664
7124,,0.09701928329391474
7125,,0.008134802134569937
7126,,0.11394500892952009
7127,,0.0005454545454545454
7128,,0.08534952440031594
7129,,0.018916984130808962
7130,,0.18301188328316806
7131,,0.05836867167919799
7132,,0.034839050415596026
7133,,0.19727868112709487
7134,,0.17712283133533102
7135,,0.11513279361039025
7136,,0.05117692382955461
7137,,0.0
7138,,0.3250770004505295
7139,,0.0
7140,,0.034715887006877416
7141,,0.14882005972134246
7142,,0.002
7143,,0.04071190476190476
7144,,0.1638067696192698
7145,,0.20914561002343604
7146,,0.45779206349206364
7147,,0.16372181568431562
7148,,0.07696764503717791
7149,,0.023717737206782104
7150,,0.3612094283167814
7151,,0.04912284701208842
7152,,0.11394500892952009
7153,,0.0
7154,,0.08715450485364927
7155,,0.023641213829171507
7156,,0.0
7157,,0.14026971272602157
7158,,0.0001
7159,,0.0006666666666666666
7160,,0.10561305344981858
7161,,0.05978063986004556
7162,,0.10456083136499052
7163,,0.06502660667066508
7164,,0.0
7165,,0.003
7166,,0.3182020497011498
7167,,0.22299472790281655
7168,,0.0
7169,,0.10373765472262532
7170,,0.014585714285714285
7171,,0.0
7172,,0.08416577712586648
7173,,0.043896613597797035
7174,,0.036993136379128294
7175,,0.0013562746089657914
7176,,0.24841369153722087
7177,,0.07401646485456628
7178,,0.15149618265468198
7179,,0.03370841086704737
7180,,0.24484880952380955
7181,,0.01923867769156333
7182,,0.32642673992673976
7183,,0.004
7184,,0.1909345548310238
7185,,0.012632015236538244
7186,,0.01986193059343552
7187,,0.19229999999999997
7188,,0.6055666666666667
7189,,0.0002393025383181901
7190,,0.25014570292990584
7191,,0.07508148783350321
7192,,0.037
7193,,0.03909186186233387
7194,,0.0
7195,,0.14026971272602157
7196,,0.09199663396888665
7197,,0.14026971272602157
7198,,0.06190503247503575
7199,,0.10177514915931392
7200,,0.061989281632306034
7201,,0.11394500892952009
7202,,0.63175
7203,,0.6697890880796763
7204,,0.1681570984570984
7205,,0.023641213829171507
7206,,0.027073789674106938
7207,,0.053646023767632
7208,,0.016393650793650797
7209,,0.11190413109851977
7210,,0.004073059293647529
7211,,0.0005507659007659008
7212,,0.7343317460317458
7213,,0.07696764503717791
7214,,0.2590300506785711
7215,,0.023641213829171507
7216,,0.4918122424359264
7217,,0.01228076923076923
7218,,0.05978063986004556
7219,,0.004081649831649832
7220,,0.08064911013839689
7221,,0.0002857142857142857
7222,,0.14936866630815412
7223,,0.0
7224,,0.28225859478223375
7225,,0.0013818044151867681
7226,,0.0007119731800766285
7227,,0.0
7228,,0.08922105718069369
7229,,0.04195224231910879
7230,,0.0
7231,,0.0016648809523809522
7232,,0.018916984130808962
7233,,0.14026971272602157
7234,,0.007792135642135642
7235,,0.010199999999999999
7236,,0.5748333333333333
7237,,0.06926790416092013
7238,,0.14127197463209734
7239,,0.000738095238095238
7240,,0.00021739130434782607
7241,,0.5860000000000001
7242,,0.16084123889750512
7243,,0.16987355699855688
7244,,0.013412298320764387
7245,,0.06846258553537965
7246,,0.0
7247,,0.07401646485456628
7248,,0.039367990460699144
7249,,0.030857996021425107
7250,,5.555555555555555e-05
7251,,0.051445804485779845
7252,,0.011717715363783443
7253,,0.9328500000000001
7254,,0.029279263781333657
7255,,0.0
7256,,0.0009312030075187969
7257,,0.0016648809523809522
7258,,0.053463154009582445
